Key,Id,Spanish(es)
ITM_Desc_1041,118960669200474119,"Inflige +15 % de daño a los enemigos <#FFEB04><link=""Keyword:2"">[Embarrados]</link></color>"
ITM_Desc_1042,118960669204668416,"Inflige +20 % de daño a los enemigos <#FFEB04><link=""Keyword:2"">[Embarrados]</link></color>"
ITM_Desc_1064,118953930648444928,Inflige +30 % de daño a los Cazadores
ITM_Desc_1065,118953930648444929,Inflige +40 % de daño a los Cazadores
ITM_Desc_1066,118953930648444930,Inflige +50 % de daño a los Cazadores
ITM_Desc_1073,118953930648444931,Inflige +10 % de daño a los Acuáticos
ITM_Desc_1074,118953930652639232,Inflige +10 % de daño a las Máquinas
ITM_Desc_1075,118953930652639233,Inflige +10 % de daño a los Mutantes
ITM_Desc_1076,118953930652639234,Inflige +10 % de daño a los Franken Carnes
ITM_Desc_1077,118953930652639235,Inflige +10 % de daño a los Omnicarnes
ITM_Desc_1078,118953930652639236,Inflige +10 % de daño a los Insectoides
ITM_Desc_1079,118953930652639237,Inflige +10 % de daño a los Alienígenas
ITM_Desc_1080,118953930652639238,Inflige +15 % de daño a los Acuáticos
ITM_Desc_1081,118953930652639239,Inflige +15 % de daño a las Máquinas
ITM_Desc_1082,118953930652639240,Inflige +15 % de daño a los Mutantes
ITM_Desc_1083,118953930656833536,Inflige +15 % de daño a los Franken Carnes
ITM_Desc_1084,118953930656833537,Inflige +15 % de daño a los Omnicarnes
ITM_Desc_1085,118953930656833538,Inflige +15 % de daño a los Insectoides
ITM_Desc_1086,118953930656833539,Inflige +15 % de daño a los Alienígenas
ITM_Desc_1087,118953930656833540,Inflige +20 % de daño a los Acuáticos
ITM_Desc_1088,118953930656833541,Inflige +20 % de daño a las Máquinas
ITM_Desc_1089,118953930656833542,Inflige +20 % de daño a los Mutantes
ITM_Desc_1090,118953930656833543,Inflige +20 % de daño a los Franken Carnes
ITM_Desc_1091,118953930656833544,Inflige +20 % de daño a los Omnicarnes
ITM_Desc_1092,118953930661027840,Inflige +20 % de daño a los Insectoides
ITM_Desc_1093,118953930661027841,Inflige +20 % de daño a los Alienígenas
ITM_Desc_644,117055205214773248,+10 % de daño total por cada parte de carne faltante
ITM_Desc_645,14970698739998720,+15 % de daño total por cada parte de carne faltante
ITM_Desc_646,14970698739998721,+20 % de daño total por cada parte de carne faltante
ITM_Name_1161,120294751171764224,Tabla de Surf
ITM_Name_1187,127273379008864256,Atleta
ITM_Name_1190,127273379013058560,Valor por tu dinero
ITM_Name_1192,127273379013058561,Scampi de res
ITM_Name_1195,127273379013058562,Cargador grande
ITM_Name_1199,127273379017252864,Pólvora de Pimienta Negra
ITM_Name_1203,127273379017252865,Sashimi de pollo
ITM_Name_1206,127273379017252866,Aceite de Chile
ITM_Name_1210,127273379017252867,Claridad
ITM_Name_1213,127273379017252868,Café con leche
ITM_Name_1217,127273379017252869,Huevos de cuervo
ITM_Name_1221,127273379017252870,Baquetas
ITM_Name_1224,127273379017252871,Anguila eléctrica
ITM_Name_1226,127273379017252872,Elixir de la suerte
ITM_Name_1230,127273379017252873,Frenesí alimentario
ITM_Name_1232,127273379021447168,Cinturón de extranjeros
ITM_Name_1235,127273379021447169,Agarre hacia adelante
ITM_Name_1239,127273379021447170,Vitaminas frutales
ITM_Name_1242,127273379021447171,Ostras de la gasolinera
ITM_Name_1246,127273379021447172,Piel de cocodrilo
ITM_Name_1248,127273379021447173,Ensalada de gelatina
ITM_Name_1251,127273379021447174,Cargador de Carbohidratos
ITM_Name_1255,127273379021447175,Tren de salsa
ITM_Name_1258,127273379021447176,Agua de jamón caliente
ITM_Name_1261,127273379021447177,Salsa picante
ITM_Name_1265,127273379025641472,Ponche caliente
ITM_Name_1268,127273379025641473,Salchicha picante
ITM_Name_1272,127273379025641474,Fideos Helados
ITM_Name_1276,127273379025641475,Picos de hielo
ITM_Name_1279,127273379025641476,Cereal de metal dentado
ITM_Name_1287,127273379025641477,Maná de carne
ITM_Name_1290,127273379025641478,Paleta de carne
ITM_Name_1293,127273379025641479,Esto es lo que yo llamo jugo
ITM_Name_1296,127273379025641480,Cerdometa
ITM_Name_1299,127273379025641481,Leche de rata
ITM_Name_1303,127273379029835776,Jamón al ron
ITM_Name_1306,127273379029835777,Acumulación pequeña
ITM_Name_1308,127273379029835778,Escupidor de metralla
ITM_Name_1312,127273379029835779,CÁMARA LENTA
ITM_Name_1314,127273379029835780,Cono de lodo
ITM_Name_1317,127273379029835781,Cono de nieve
ITM_Name_1320,127273379029835782,Caldo Picante
ITM_Name_1324,127273379029835783,Camarón picante
ITM_Name_1328,127273379029835784,Cosa Pegajosa
ITM_Name_1334,127273379029835785,Sushi de supermercado
ITM_Name_1338,127273379034030080,Cuchillo de sushi
ITM_Name_1342,127273379034030081,Especias sintéticas
ITM_Name_1346,127273379034030082,Taco
ITM_Name_1349,127273379034030083,Sabrosas golosinas de esbirro
ITM_Name_1352,127273379034030084,La inmersión
ITM_Name_1355,127273379034030085,Miel de carne de abeja buitre
ITM_Name_1358,127273379034030086,Pechuga de pollo con especias
ITM_Name_1362,127273379034030087,Gomitas de borrachitos
ITM_Name_331,129034446428954624,Sobrecarga
KW_Desc_1,117104892261163008,"Inflige daño de <#FFEB04><link=""Keyword:13"">[Fuego]</link></color> con el tiempo. Tiene probabilidad de causar <#FFEB04><link=""Keyword:19"">[Combustión]</link></color>."
KW_Desc_10,117128920619278336,¡Tanta munición que nunca tendrás que recargar!
KW_Desc_11,117130058332626945,Salud temporal que se agota con el tiempo.
KW_Desc_12,117130058332626946,"Cuando se acumula suficiente daño <#FFEB04><link=""Keyword:12"">[Eléctrico]</link></color> en un enemigo, quedará <#FFEB04><link=""Keyword:8"">[Electrificado]</link></color>."
KW_Desc_13,117130058336821248,"Cuando se acumula suficiente daño de <#FFEB04><link=""Keyword:13"">[Fuego]</link></color> en un enemigo, quedará <#FFEB04><link=""Keyword:1"">[Ardiendo]</link></color>."
KW_Desc_14,117130058336821249,"Cuando se acumula suficiente daño de <#FFEB04><link=""Keyword:14"">[Limo]</link></color> en un enemigo, quedará <#FFEB04><link=""Keyword:2"">[Embarrado]</link></color>."
KW_Desc_15,117130058336821250,"Cuando se acumula suficiente daño de <#FFEB04><link=""Keyword:15"">[Hielo]</link></color> en un enemigo, quedará <#FFEB04><link=""Keyword:3"">[Enfriado]</link></color> y eventualmente <#FFEB04><link=""Keyword:4"">[Congelado]</link></color>."
KW_Desc_17,118962454677938176,"Efectos de estado como Ardiendo, Embarrado, Electrificado, etc."
KW_Desc_18,117191729474428929,"Inflige daño Cuerpo a cuerpo o Cinético a un enemigo <#FFEB04><link=""Keyword:4"">[Congelado]</link></color> para <#FFEB04><link=""Keyword:18"">[Fragmentar]</link></color> y causar daño adicional."
KW_Desc_19,117191729474428931,"Un enemigo <#FFEB04><link=""Keyword:1"">[Ardiendo]</link></color> tiene posibilidades de <#FFEB04><link=""Keyword:19"">[Combustión]</link></color> al recibir daño de <#FFEB04><link=""Keyword:13"">[Fuego]</link></color>, causando daño adicional."
KW_Desc_2,117104892269551616,"Recibes más daño y acumulas <#FFEB04><link=""Keyword:17"">[Condiciones]</link></color> más rápido."
KW_Desc_3,117104892269551617,Te mueves y atacas más lento.
KW_Desc_4,117104892269551618,"No puede actuar hasta que el hielo se derrita. El daño Cuerpo a cuerpo o Cinético provoca <#FFEB04><link=""Keyword:18"">[Fragmentar]</link></color>."
KW_Desc_5,117104892269551619,"Cuando se acumula suficiente daño <#FFEB04><link=""Keyword:5"">[Cinético]</link></color> en un enemigo, quedará <#FFEB04><link=""Keyword:7"">[Tambaleado]</link></color>."
KW_Desc_7,117104892269551622,Brevemente incapaz de actuar.
KW_Desc_8,117127071258370048,Inflige daño periódicamente a los enemigos cercanos.
KW_Name_11,117130058332626944,Barrera
KW_Name_17,117164252249186307,Condiciones
KW_Name_18,117191729474428928,Fragmentar
KW_Name_19,117191729474428930,Combustión
MEH_Desc_79,127668194695438336,Esta cabeza viajó desde el futuro para estar aquí.
MEH_Desc_80,128037346949980160,Votada como la carne número uno más deseable
MEH_Name_77,117162002315468800,Cabeza de Rayo de Carga
MEH_Name_79,127668194691244032,Cabeza de Empleado del Futuro
MEH_Name_80,128037346941591552,Cabeza de investigación de Rangus
MUT_Desc_13,127239120638435331,"Golpear a enemigos <#FFEB04><link=""Keyword:1"">[Ardiendo]</link></color> tiene una probabilidad de acumular un bono de daño temporal."
MUT_Desc_14,127239120642629632,"Golpear a enemigos <#FFEB04><link=""Keyword:2"">[Embarrados]</link></color> extiende la Vulnerabilidad Elemental a los enemigos cercanos."
MUT_Desc_15,127239120642629633,"Aumenta enormemente el daño de <#FFEB04><link=""Keyword:18"">[Fragmentar]</link></color> y acumula la acumulación de <#FFEB04><link=""Keyword:15"">[Hielo]</link></color> más rápido."
MUT_Desc_16,127240818282979328,"El daño <#FFEB04><link=""Keyword:12"">[Eléctrico]</link></color> contra enemigos <#FFEB04><link=""Keyword:8"">[Electrificados]</link></color> se encadena a objetivos cercanos."
MUT_Desc_2,127239120634241024,Aumenta tu capacidad de esbirros y da a las eliminaciones posibilidades de invocar esbirros Avispa.
MUT_Desc_21,127239120642629634,"Aumenta tanto la probabilidad de <#FFEB04><link=""Keyword:19"">[Combustión]</link></color> como el daño que causa."
MUT_Desc_22,127239120642629635,"Aumenta considerablemente el daño de <#FFEB04><link=""Keyword:1"">[Ardiendo]</link></color>. Golpear a enemigos <#FFEB04><link=""Keyword:1"">[Ardiendo]</link></color> tiene una probabilidad de extenderlo a objetivos cercanos."
MUT_Desc_23,127239120642629636,"<#FFEB04><link=""Keyword:8"">[Electrificado]</link></color> inflige más daño con mayor frecuencia. Golpear a enemigos <#FFEB04><link=""Keyword:8"">[Electrificados]</link></color> puede aplicar <#FFEB04><link=""Keyword:7"">[Tambaleado]</link></color>."
MUT_Desc_24,127240818287173632,"Los enemigos <#FFEB04><link=""Keyword:2"">[Embarrados]</link></color> reciben más daño. Las unidades eliminadas extienden sus <#FFEB04><link=""Keyword:17"">[Efectos]</link></color> a los enemigos cercanos."
MUT_Desc_25,127239120642629637,"Tus partes de carne se rompen un 25 % más rápido, pero perder una parte de carne otorga <#FFEB04><link=""Keyword:11"">[Barrera]</link></color>."
MUT_Desc_26,127239120642629638,"Golpear a enemigos <#FFEB04><link=""Keyword:7"">[Tambaleados]</link></color> puede encadenar daño y extender <#FFEB04><link=""Keyword:7"">[Tambaleado]</link></color> a enemigos cercanos."
MUT_Desc_27,127239120642629639,"Aumenta considerablemente la ralentización de <#FFEB04><link=""Keyword:3"">[Enfriado]</link></color>. Matar enemigos <#FFEB04><link=""Keyword:3"">[Enfriados]</link></color> o <#FFEB04><link=""Keyword:4"">[Congelados]</link></color> puede generar Orbes de Hielo que dañan a los enemigos cercanos."
MUT_Desc_28,127240818287173633,"Los golpes críticos <#FFEB04><link=""Keyword:12"">[Eléctricos]</link></color> cargan tu siguiente habilidad, acumulando hasta el doble de daño."
MUT_Desc_29,127239120642629640,Los recargas rápidas exitosas aumentan la velocidad de ataque y recarga. Fallar una recarga rápida reinicia todas las acumulaciones.
MUT_Desc_3,127239120638435328,"Carne más resistente. Golpear a enemigos <#FFEB04><link=""Keyword:7"">[Tambaleados]</link></color> extiende la Vulnerabilidad Cuerpo a Cuerpo a los enemigos cercanos."
MUT_Desc_30,127240818287173634,"Los enemigos <#FFEB04><link=""Keyword:3"">[Enfriados]</link></color> pueden quedar <#FFEB04><link=""Keyword:4"">[Congelados]</link></color>."
MUT_Desc_31,127239120642629641,"Matar a enemigos <#FFEB04><link=""Keyword:2"">[Embarrados]</link></color> puede soltar un Pegote que otorga un beneficio temporal."
MUT_Desc_32,127239120646823936,"Los golpes cuerpo a cuerpo en enemigos <#FFEB04><link=""Keyword:7"">[Tambaleados]</link></color> colocan una bomba que explota después de 3 s."
MUT_Desc_33,127239120646823937,"Golpear a enemigos <#FFEB04><link=""Keyword:1"">[Ardiendo]</link></color> tiene una probabilidad de aumentar tu probabilidad de golpe crítico."
MUT_Desc_34,127239120646823938,"Los golpes críticos tienen una probabilidad de extender <#FFEB04><link=""Keyword:2"">[Embarrados]</link></color> a enemigos cercanos."
MUT_Desc_35,127239120646823939,"Cada intercambio de carne aumenta el Daño de <#FFEB04><link=""Keyword:15"">[Hielo]</link></color>, la Acumulación de <#FFEB04><link=""Keyword:15"">[Hielo]</link></color> y el Daño de <#FFEB04><link=""Keyword:18"">[Fragmentar]</link></color>."
MUT_Desc_36,127239120646823940,"Intercambiar carne inflige daño de <#FFEB04><link=""Keyword:13"">[Fuego]</link></color> a los enemigos cercanos."
MUT_Desc_37,127239120646823941,Los golpes en el punto débil tienen una oportunidad de encadenar daño a los enemigos cercanos.
MUT_Desc_38,127239120646823942,"Las recargas rápidas exitosas tienen una oportunidad de otorgar <#FFEB04><link=""Keyword:11"">[Barrera]</link></color>"
MUT_Desc_39,127239120646823943,"Los golpes cuerpo a cuerpo en enemigos <#FFEB04><link=""Keyword:4"">[Congelados]</link></color> acumulan cargas de Yeti, aumentando la Acumulación de <#FFEB04><link=""Keyword:15"">[Hielo]</link></color> y el Daño de <#FFEB04><link=""Keyword:18"">[Fragmentar]</link></color>."
MUT_Desc_40,127239120646823944,"Las eliminaciones tienen una oportunidad de generar un Orbe <#FFEB04><link=""Keyword:5"">[Cinético]</link></color> que daña a los enemigos cercanos."
MUT_Desc_41,127239120646823945,"Cada intercambio de carne acumula un bono a la Acumulación de <#FFEB04><link=""Keyword:5"">[Cinético]</link></color> y al Daño <#FFEB04><link=""Keyword:5"">[Cinético]</link></color> durante 60 s."
MUT_Desc_42,127239120646823946,"Golpear a enemigos <#FFEB04><link=""Keyword:3"">[Enfriados]</link></color> o <#FFEB04><link=""Keyword:4"">[Congelados]</link></color> con habilidades aumenta la velocidad de recarga de habilidades durante 30 s."
MUT_Desc_43,127239120646823947,Los golpes críticos tienen una oportunidad de desencadenar una explosión de daño de área.
MUT_Desc_44,127239120651018240,"Recibir daño de <#FFEB04><link=""Keyword:11"">[Barrera]</link></color> desencadena una explosión de daño de <#FFEB04><link=""Keyword:15"">[Hielo]</link></color> a tu alrededor."
MUT_Desc_45,127240818295562240,"Inflige mayor daño de <#FFEB04><link=""Keyword:13"">[Fuego]</link></color> a los enemigos <#FFEB04><link=""Keyword:3"">[Enfriados]</link></color> o <#FFEB04><link=""Keyword:4"">[Congelados]</link></color>."
MUT_Desc_46,127239120651018241,"Las habilidades de carne que golpean a enemigos <#FFEB04><link=""Keyword:4"">[Congelados]</link></color> o <#FFEB04><link=""Keyword:3"">[Enfriados]</link></color> tienen una oportunidad de otorgar <#FFEB04><link=""Keyword:11"">[Barrera]</link></color>."
MUT_Desc_47,127239120651018242,"Fragmentar a enemigos con ataques cuerpo a cuerpo encadenará daño a los objetivos <#FFEB04><link=""Keyword:3"">[Enfriados]</link></color> o <#FFEB04><link=""Keyword:4"">[Congelados]</link></color> cercanos."
MUT_Desc_48,127239120651018243,"Golpear el punto débil de enemigos <#FFEB04><link=""Keyword:8"">[Electrificados]</link></color> tiene una oportunidad de invocar un rayo."
MUT_Desc_50,127239120651018244,"Eliminar a enemigos <#FFEB04><link=""Keyword:2"">[Embarrados]</link></color> genera un enjambre de pequeñas abejas."
MUT_Desc_51,127239120651018245,"Las eliminaciones aumentan la Velocidad de Movimiento. Con 10 acumulaciones, inflige 50 % más de daño durante 5 segundos."
MUT_Desc_52,127239120651018246,Otorga una carga adicional para todas las habilidades.
MUT_Desc_53,127239120651018247,Intercambiar carne aumenta tu probabilidad de golpe crítico.
MUT_Desc_54,127239120651018248,Intercambiar carne potencia brevemente tus habilidades de carne.
MUT_Desc_55,127239120651018249,Duplica el daño cuerpo a cuerpo y las eliminaciones cuerpo a cuerpo tienen posibilidad de soltar Carne.
MUT_Desc_56,127239120651018250,"Duplica la velocidad de los proyectiles y aumenta el daño de los impactos directos, pero las explosiones son un 40 % más pequeñas."
